Location_ID,DBA Name,Street_Address,City,State,Zip_Code,latitude,longitude
0120432-01-001,TRANSWORLD CONSTRUCTION INC,1178 FOLSOM ST,San Francisco,CA,94103, -122.40941200899999,37.775544079000042
0120438-01-001,WEST COAST MAINTENANCE SERVICE,26 FLORA ST,San Francisco,CA,94124, -122.39427300699998,37.732238390000077
0120461-01-001,2891 PINE APTS,2891 PINE ST,San Francisco,CA,94115, -122.44335560399998,37.786692924000079
0120461-02-001,987 DOLORES ST APTS,987 DOLORES ST,San Francisco,CA,94110, -122.42521523099998,37.753653547000056
0120461-03-001,2202 DIVISADERO ST APTS,2202 DIVISADERO ST,San Francisco,CA,94115, -122.44081597399997,37.790067957000076
0120487-01-001,IRVING ELECTRONICS,614 IRVING ST,San Francisco,CA,94122, -122.46453108599997,37.764138159000026
0120487-02-001,3828 ANZA ST APTS,3828 ANZA ST,San Francisco,CA,94121, -122.48943074399995,37.777978216000065
0120546-01-001,TOCA PRINTING,3450 3RD ST 4C,San Francisco,CA,94124, -122.38725445899996,37.745289133000028
0120559-01-001,VILLA DESTE,2623 OCEAN AVE,San Francisco,CA,94132, -122.47361106699998,37.731814350000036
0120586-01-999,BOWEN H A ELECTRIC INC,2055 WILLIAMS ST,SAN LEANDRO,CA,94577, -122.17817868499998,37.709934823000026
0120607-01-001,ANDERSEN BAKERY,1737 POST ST,San Francisco,CA,94115, -122.43029368799995,37.785488517000033
0120607-05-001,ANDERSEN BAKERY CROCKER GALLER,50 POST ST 1,San Francisco,CA,94104, -122.40288124599999,37.789031456000032
0120607-06-001,ANDERSEN BREAD,1390 MARKET ST 110,San Francisco,CA,94102, -122.41698793899997,37.777013756000031
0120607-06-002,ANDERSEN BREAD,235 CALIFORNIA ST,San Francisco,CA,94111, -122.39953547799996,37.793263234000051
0120607-06-003,ANDERSEN BREAD,303 2ND ST 102N,San Francisco,CA,94107, -122.39635057099997,37.78529405
0120607-07-001,GRAIN D'OR,236 CLEMENT ST,San Francisco,CA,94118, -122.46179095999997,37.783087434000038
0120607-08-001,ANDERSEN BREAD,525 MARKET ST 150,San Francisco,CA,94111, -122.39956606399994,37.790692640000032
0120607-09-001,ANDERSEN BAKERY & CAFE,505 BEACH ST,San Francisco,CA,94133, -122.41760556199995,37.807003043000066
0120607-10-001,ANDERSEN BREAD,2 EMBARCADERO CTR R-2203-4,San Francisco,CA,94111, -122.39847307499997,37.79481766
0120611-01-001,733-743 WALLER APTS,733 WALLER ST,San Francisco,CA,94117, -122.43582544199995,37.770453816000042
0120618-01-001,706 COLUMBUS BLDG,706 COLUMBUS AVE,San Francisco,CA,94133, -122.41167361499998,37.801384517000031
0120620-01-001,210 POST BLDG,210 POST ST,San Francisco,CA,94108, -122.40548845999996,37.788697858000035
0120622-01-001,2045-2047 ANZA APTS,2045 ANZA ST,San Francisco,CA,94118, -122.47034780499996,37.77877329
0120622-03-001,400-408 BUILDING RENTAL,408 IRVING ST,San Francisco,CA,94122, -122.46231985799994,37.764247626000042
0120642-01-001,444-446 LOMBARD APTS,444 LOMBARD ST,San Francisco,CA,94133, -122.40889315899994,37.803367594000065
0120657-05-001,THE YES CO,2622 16TH AVE,San Francisco,CA,94116, -122.47214536499996,37.738972324000031
0120657-07-001,IN THE BLACK,2622 16TH AVE,San Francisco,CA,94116, -122.47214536499996,37.738972324000031
0120680-01-001,1327 31ST AV APTS,1327 31ST AVE,San Francisco,CA,94122, -122.48997346899995,37.762438544000076
0120692-04-001,1307 20TH AVE APTS,1307 20TH AVE,San Francisco,CA,94122, -122.47822365099995,37.763227857000061
0120693-01-002,ANDREA'S,330 SUTTER ST,San Francisco,CA,94108, -122.40579166499998,37.789611850000028
0120762-01-001,ANDERSON NANCY J,3065 CLAY ST,San Francisco,CA,94115, -122.44343626299997,37.789513709000062
0120768-01-999,565 SO VAN NESS AVE BLDG,99 SOUTH HILL,BRISBANE,CA,94005, -122.41160332599998,37.686432883000066
0120768-02-001,2401-2475  17TH ST BLDG,2401 17TH ST,San Francisco,CA,94110, -122.40792754699999,37.764433143000076
0120800-02-001,AUTHORINE WILLIAMS,62 CARR ST,San Francisco,CA,94124, -122.39708111799996,37.721532539000066
0120897-01-001,SEAWAY SHIPPING & TRADING LTD,205 ELSIE ST,San Francisco,CA,94110, -122.41894336099995,37.740852848000031
0120922-01-001,GEOTECHNICAL CONSULTANTS INC,500 SANSOME ST 402,San Francisco,CA,94111, -122.40142637299999,37.795109190000062
0120949-01-001,LAW OFFICE-FRANCIS SCARPULLA,1 MARITIME PLZ 1040,San Francisco,CA,94111, -122.39904016499997,37.795209921000037
0120949-02-999,LOST COAST FARMS,2950 ROSCOE RD,PETROLIA,CA,95558, -124.20197595699995,40.271600191000061
0120952-01-001,ALTA PLAZA AUTO,2973 WASHINGTON ST,San Francisco,CA,94115, -122.44208578899998,37.790583027000025
0120952-02-001,INNOVATIVE PRODUCTS & SVCS CO,2973 WASHINGTON ST,San Francisco,CA,94115, -122.44208578899998,37.790583027000025
0120982-01-001,JOHNSON LEATHER CO,1833 POLK ST,San Francisco,CA,94109, -122.42137352299994,37.793884314000024
0120982-01-002,JOHNSON LEATHER CO,1629 JACKSON ST,San Francisco,CA,94109, -122.42193583699998,37.794043329000033
0120991-01-001,SLOAN-MIYASATO CORP,2 HENRY ADAMS ST 207,San Francisco,CA,94103, -122.40397406799997,37.769287707000046
0120993-03-999,MILLARD TONG CONSTRUCTION,1 PICARDO RANCH RD,PACIFICA,CA,94044, -122.47014216499997,37.594888622000042
0120997-01-001,ALL AMERICAN TROPHY SUPPLY,849 CABRILLO ST,San Francisco,CA,94118, -122.46785772399994,37.775152821000063
0121088-01-001,SAN REMO HOTEL THE,2237 MASON ST,San Francisco,CA,94133, -122.41336285999995,37.804303246000075
0121133-01-001,MACCHIONE CUSTOM TAILORS,564 MARKET ST 105,San Francisco,CA,94104, -122.40105975299997,37.789563190000024
0121135-01-001,TAL-Y-TARA TEA AND POLO SHOPPE,6439 CALIFORNIA ST,San Francisco,CA,94121, -122.48677819099998,37.783773041000074
0121138-01-001,HELENE CLOTHING,2224 IRVING ST,San Francisco,CA,94122, -122.48173155099994,37.763401783000063
0121160-01-001,METZEL AUTO UPHOLSTERY,42 12TH ST,San Francisco,CA,94103, -122.41946764899996,37.773717078000061
0121162-01-001,OCEAN BEACH COFFEE SHOP,2898 SLOAT BLVD,San Francisco,CA,94116, -122.50451987499997,37.735598443000072
0121187-01-001,FAIRFAX HOTEL,420 EDDY ST,San Francisco,CA,94109, -122.41467300499994,37.783698143000038
0121187-03-001,KINNEY HOTEL,410 EDDY ST,San Francisco,CA,94109, -122.41455316699995,37.783717732000071
0121210-01-001,LEVY RICHARD A MD APC,3580 CALIFORNIA ST 304,San Francisco,CA,94118, -122.45293336999998,37.786487817000079
0121337-01-001,CASTRO STREET CHEVRON,2399 MARKET ST,San Francisco,CA,94114, -122.43476303799997,37.76284645
0121337-02-001,PACIFIC HEIGHTS CHEVRON,2500 CALIFORNIA ST,San Francisco,CA,94115, -122.43570329999994,37.788708264000036
0121376-01-001,1376 CHURCH ST APARTMENTS,1376 CHURCH ST,San Francisco,CA,94114, -122.42721328799996,37.748846227000058
0121376-02-001,857 VALENCIA ST APARTMENTS,857 VALENCIA ST,San Francisco,CA,94110, -122.42128479799999,37.759204089000036
0121399-01-001,SHEARMAN & STERLING LLP,525 MARKET ST. 1500,San Francisco,CA,94105, -122.39956198099998,37.7906971
0121401-03-999,DELTA ELECTRIC,300 N SAN MATEO DR. 3,SAN MATEO,CA,94401, -122.33119940499995,37.57106297
0121405-01-001,PHILS ELECTRIC CO,2701 LOMBARD ST,San Francisco,CA,94123, -122.44612684099997,37.798572949000061
0121405-01-002,PHILS ELECTRIC CO,2955 BAKER ST,San Francisco,CA,94123, -122.44592970299999,37.798186786000031
0121405-02-001,PHIL'S ELECTRIC VACUUM CENTER,2701 LOMBARD ST,San Francisco,CA,94123, -122.44612684099997,37.798572949000061
0121453-02-001,BABYLON BEAUTY SALON,5842 GEARY BLVD,San Francisco,CA,94121, -122.48221054599998,37.780288541000061
0121586-01-001,SUNRISE ELECTRICAL & CONST CO,568 16TH AVE,San Francisco,CA,94118, -122.47482441999995,37.777362898000035
0121610-02-001,KANSAS FOOD MARKET,2250 23RD ST,San Francisco,CA,94107, -122.40238161399998,37.754558088000067
0121617-01-001,HARRISON-ARCHITECTS,93 SCOTT ST,San Francisco,CA,94117, -122.43518362099996,37.770333979000043
0121628-01-001,DENHARDS MARKET,701 10TH AVE,San Francisco,CA,94118, -122.46818381999998,37.775028375000034
0121675-01-999,BARCELON ASSOCS MGMT.CORP.,590 LENNON LANE 110,WALNUT CREEK,CA,94598, -122.03155658499998,37.929481381000073
0121685-02-999,RINGLING BROS-BARNUM ETC INC,8607 WESTWOOD CENTER DR,VIENNA,VA,22182, -77.245787016999941,38.929032851000045
0121706-01-001,BILLIARD PALACADE INC,5179 MISSION ST,San Francisco,CA,94112, -122.44139787699999,37.715928993000034
0121735-03-001,SILVERSTONE CAFE,3278 24TH ST,San Francisco,CA,94110, -122.41796046499996,37.752307682000037
0121766-01-001,2033 PIERCE APTS,2033 PIERCE ST,San Francisco,CA,94114, -122.43728219499997,37.789085901000078
0121788-04-001,1506 LOMBARD STREET APARTMENTS,1506 LOMBARD ST,San Francisco,CA,94123, -122.42644241099998,37.801107969000043
0121788-05-001,2852-2854 PINE ST APARTMENTS,2852 PINE ST,San Francisco,CA,94115, -122.44285320899996,37.786808152000049
0121788-07-001,549-561 COLUMBUS AV BUILDING,549 COLUMBUS AVE,San Francisco,CA,94133, -122.40981613699995,37.800036347000059
0121788-08-001,563-565 COLUMBUS AV BUILDING,563 COLUMBUS AVE,San Francisco,CA,94133, -122.40994634499998,37.800126225000042
0121788-09-001,886 BROADWAY,886 BROADWAY ST,San Francisco,CA,94133, -122.41162406699999,37.797337703000039
0121788-11-001,2338 FRANKLIN ST APTS,2338 FRANKLIN ST,San Francisco,CA,94123, -122.42510576399997,37.796057518000055
0121788-14-001,390 BARTLETT ST APTS,390 BARTLETT ST,San Francisco,CA,94110, -122.41945382199998,37.750827000000072
0121788-15-001,1152 JACKSON ST APARTMENTS,1152 JACKSON ST,San Francisco,CA,94133, -122.41408303599997,37.795118408000064
0121788-16-001,HOME REALTY,1757 UNION ST 94123,San Francisco,CA,94123, -122.42818581299997,37.797993351000059
0121788-17-001,HOME REALTY,1757 UNION ST,San Francisco,CA,94123, -122.42818581299997,37.797993351000059
0121872-01-001,2400 39TH AV APTS,2400 39TH AVE,San Francisco,CA,94116, -122.49706461099998,37.741862247000029
0121874-01-001,1355 47TH AV APTS,1355 47TH AVE,San Francisco,CA,94122, -122.50710444299995,37.761198688000036
0121922-02-001,TANNERHECHT ARCHITECTURE,1831 POWEWLL ST,San Francisco,CA,94133, -122.41090698299996,37.800737252000033
0121923-01-001,KAJUN GRAPHICS,1736 18TH ST A,San Francisco,CA,94107, -122.39967144799999,37.762428173000046
0121939-24-001,945-947 OAK ST APTS,945-947 OAK ST,San Francisco,CA,94117, -122.43487596199998,37.773412876000066
0121939-26-001,343-347 PIERCE ST APTS,343-347 PIERCE ST,San Francisco,CA,94117, -122.43408319199995,37.773294191000048
0121940-01-001,925A-929A VALLEJO APTS,925A VALLEJO ST,San Francisco,CA,94133, -122.41232476099998,37.7981065
0122061-04-001,ISU INSURANCE AGENCY NETWORK,201 CALIFORNIA ST 200,San Francisco,CA,94111, -122.39906534699998,37.793333524000047
0122088-01-001,ROSEBOWL FLORIST INC,601 VAN NESS AVE,San Francisco,CA,94102, -122.42064297699994,37.781454650000057
0122090-02-002,COOL SHADES INTERNATIONAL,23 SPEAR ST.,San Francisco,CA,94105, -122.39528774999997,37.793470529000047
0122090-05-001,COOL SHADES INTERNATIONAL,888 BRANNAN ST 2010,San Francisco,CA,94103, -122.40499729399994,37.771674082000061
0122094-01-001,FANYELA CONTINENTAL SKINCARE,1686 UNION ST 209,San Francisco,CA,94123, -122.42707270899996,37.798188087000028
0122117-01-001,JARVIS ELECTRIC CO,38 GLADYS ST,San Francisco,CA,94110, -122.42278622099997,37.739538095000057
0122153-01-001,3625 CALIFORNIA ST BUILDING,3625 CALIFORNIA ST,San Francisco,CA,94118, -122.45386671799997,37.78632304
0122199-02-001,SOAM'S INTERIOR,1741 NORIEGA ST,San Francisco,CA,94122, -122.48229644099996,37.753970001000027
0122203-01-001,MCKLEROY BRUCE G & MARY JO G,244 LAUREL ST,San Francisco,CA,94118, -122.45053547199996,37.789037817000064
0122245-01-001,3130 BRODERICK ST APARTMENTS,3130 BRODERICK ST,San Francisco,CA,94123, -122.44437537299996,37.799247034000075
0122270-01-001,VIVE LA COMPANY,430 EL CAMINO DEL MAR,San Francisco,CA,94121, -122.48994697799998,37.779298995000033
0122287-01-001,CAPPA & GRAHAM INC,401 TERRY FRANCOIS ST 200,San Francisco,CA,94107, -122.38726996499997,37.773289244000068
0122296-01-001,GRAY WILLAIM R-CPA,215 RANDOLPH ST,San Francisco,CA,94132, -122.46469931999997,37.714253575000043
0122301-01-001,BARON BARRY C MD,2100 WEBSTER ST 329,San Francisco,CA,94115, -122.43236457399996,37.790123458000039
0122393-01-001,BRUCES AUTOMOTIVE REPAIR,159 FELL ST,San Francisco,CA,94102, -122.42059573299997,37.776203702000032
0122401-01-001,BALBOA GREEN GARDEN FLORIST,3637 BALBOA ST,San Francisco,CA,94121, -122.49794841099998,37.775663282000039
0122407-02-999,CAPITOL GLASS CO,2112 AMERICAN AVE,HAYWARD,CA,94545, -122.12171918099995,37.646363435000069
0122441-04-001,FARMAS PROPERTIES,4553 - 4565A 18TH ST,San Francisco,CA,94114, -122.44076546499997,37.760514799000077
0122453-03-001,MAZIN SHATARA,2310 WAWONA ST,San Francisco,CA,94116, -122.49176296299999,37.737278470000035
0122474-01-001,GREATER SF LAND & IMPROVMNT CO,1586 FOLSOM ST 5,San Francisco,CA,94103, -122.41495300899999,37.771001150000075
0122483-01-001,505 MONTGOMERY BLDG,505 MONTGOMERY ST,San Francisco,CA,94111, -122.40292275499996,37.793909360000043
0122484-01-001,BEVERLY COAT HANGER CO INC,1215 FAIRFAX AV,San Francisco,CA,94124, -122.38202309899998,37.738355854000076
0122499-01-001,50-70 LUPINE APTS,50 LUPINE AVE,San Francisco,CA,94118, -122.44838300899994,37.784373380000034
0122500-01-005,ROYAL PACIFIC GARAGE,661 BROADWAY,San Francisco,CA,94133, -122.40784573499997,37.797723717000054
0122523-01-001,140 HAIGHT APTS,140 HAIGHT ST,San Francisco,CA,94109, -122.42459751599995,37.772896499000069
0122523-02-001,2707 SACRAMENTO ST APARTMENTS,2707 SACRAMENTO ST,San Francisco,CA,94115, -122.43781543299997,37.789323583000055
0122523-03-001,39 FAIR OAKS ST,39 FAIR OAKS ST,San Francisco,CA,94110, -122.42433488799998,37.756043380000051
0122529-01-001,BLOOMERS,2975 WASHINGTON ST,San Francisco,CA,94115, -122.44221599699995,37.790563438000049
0122603-01-001,SOFT TOUCH ELECTROYSIS,323 GEARY STREET SUITE 419,SAN FRANCISCO,CA,94102, -122.40847603299994,37.787303633000079
0122620-01-001,ONITSWAY INC,124 MATEO ST,San Francisco,CA,94131, -122.42924936999998,37.736618213000042
0122627-01-001,DIANA MARKET #2,282 9TH ST,San Francisco,CA,94103, -122.41188463399999,37.773948046000044
0122640-01-001,TUTTLE GEORGE R,1 EMBARCADERO CTR 730,San Francisco,CA,94111, -122.39964562399996,37.794613698000035
0122651-01-001,CARDIOVASCULAR MEDICAL GROUP,1 SHRADER ST 600,San Francisco,CA,94117, -122.45298500499996,37.77488085
0122720-01-001,ROSENBUSH MARK,214 DUBOCE AVE,San Francisco,CA,94103, -122.42493061699997,37.769747467000059
0122720-02-001,470 FREDERICK ST APTS,470 FREDERICK STREET,San Francisco,CA,94117, -122.45207261499996,37.766508403000046
0122829-01-001,CUSTARD INS ADJUSTERS INC,601 VAN NESS AVE #980,SAN FRANCISCO,CA,94102, -122.42064297699994,37.781454650000057
0122904-01-001,PIANO CARE CO THE,2015 DIVISADERO ST,San Francisco,CA,94115, -122.44056247199995,37.788503158000026
0122910-01-001,GUAJARDOS,1134A GENEVA AVE,San Francisco,CA,94112, -122.43729659099995,37.714681512000027
0122923-01-001,PRESTIGE JEWELRY,888 BRANNAN ST 4210,San Francisco,CA,94103, -122.40499729399994,37.771674082000061
0122931-01-001,A & M CARPETS,98 12TH ST,San Francisco,CA,94103, -122.41890533599997,37.77330571
0123001-01-001,NATL TROPHY CO,350 OCEAN AVE,San Francisco,CA,94112, -122.44380268899999,37.723058160000051
0123018-01-001,TOKYO LIMOUSINE SERVICE INC,1723 17TH AVE,San Francisco,CA,94122, -122.47447412599996,37.755708066000068
0123047-01-001,CHANG JACQUELINE & WESLEY DDS,380 20TH AVE 101,San Francisco,CA,94121, -122.47937478099999,37.78072295
0123052-01-001,"COOPER & KIRKHAM, P.C.",357 TEHAMA ST #2,San Francisco,CA,94103, -122.40348089099996,37.781777289000047
0123057-01-001,FREEMAN KENNETH R DDS,220 MONTGOMERY ST 483,San Francisco,CA,94104, -122.40232630499997,37.791287071000056
0123084-01-001,1130 FILBERT APTS,1130 FILBERT ST,San Francisco,CA,94109, -122.41813215499997,37.800297915000044
0123084-03-001,53 - 55 LANDERS ST APTS.,53-55 LANDERS ST,San Francisco,CA,94114, -122.42776523099997,37.766963554000029
0123084-04-001,KOUBA JON H ATTY,1215 FILBERT ST,San Francisco,CA,94109, -122.41976493799996,37.800032890000068
0123109-04-001,PEGUS PROPERTY,66 CORWIN ST,San Francisco,CA,94114, -122.43992526099998,37.757227925000052
0123109-05-001,PEGUS PROPERTY,600 GRAND VIEW AVE,San Francisco,CA,94114, -122.44277370099996,37.750406417000079
0123109-06-001,PEGUS PROPERTIES,183 EUREKA ST,San Francisco,CA,94114, -122.43811502599999,37.759454134000066
0123131-01-001,CONTINENTAL REFRIGERATION,838 MONTEREY BLVD,San Francisco,CA,94127, -122.45424005799998,37.731537802000048
0123131-02-001,CLUB LIBERTAD FILIAL SF SACRAM,838 MONTEREY BLVD,San Francisco,CA,94127, -122.45424005799998,37.731537802000048
0123145-01-001,MITSUBISHI HEAVY IND AMRCA INC,50 CALIFORNIA ST 3065,San Francisco,CA,94111, -122.39722284899995,37.793577807000077
0123186-01-001,WEISENBERG STANLEY DC,1304 CASTRO ST,San Francisco,CA,94114, -122.43409089799997,37.751172937000035
0123186-02-001,COM,237 JERSEY ST,San Francisco,CA,94114, -122.43043737199997,37.750672594000036
0123196-02-001,BAY CITIES ICE,45 WILLIAMS AVE,San Francisco,CA,94124, -122.39386394699994,37.729412994000029
0123215-01-001,CAFE JACQUELINE,1454 GRANT AVE,San Francisco,CA,94133, -122.40751618199999,37.800428123000074
0123235-01-002,BAY AREA MECHANICAL & ENGR INC,148 MENDELL STREET,San Francisco,CA,94124, -122.38376072799997,37.74285933
0123311-01-001,TAI YICK TRADING CO,1400 POWELL ST,San Francisco,CA,94133, -122.41024593799995,37.797617707000029
0123311-02-001,1365 MASON BLDG,1365 MASON ST,San Francisco,CA,94133, -122.41172316299998,37.796193487000039
0123362-01-001,1256-1258 FOLSOM ST RENTALS,1256 FOLSOM ST,San Francisco,CA,94103, -122.41098800699996,37.774294371000053
0123401-10-001,2863-2869 24TH ST APTS,2863 24TH ST,San Francisco,CA,94110, -122.40932678599995,37.752782278000041
0123401-15-001,1714 FILBERT ST. APTS.,1714 FILBERT ST.,San Francisco,CA,94123, -122.42788276299996,37.799047689000076
0123401-16-001,16TH ST. APTS.,3622-26 16TH ST.,San Francisco,CA,94114, -122.43479582299994,37.759407560000056
0123410-01-001,WALKER-DUNHAM CORP,445 BARNEVELD AVE,San Francisco,CA,94124, -122.40400166899997,37.740827438000053
0123410-02-001,WALKER,445 BARNEVELD AVE,San Francisco,CA,94124, -122.40400166899997,37.740827438000053
0123410-03-001,WALKER BAGS,445 BARNEVELD AVE,San Francisco,CA,94124, -122.40400166899997,37.740827438000053
0123413-02-001,PACIFIC HEIGHTS MEDICAL GROUP,2340 CLAY ST 6TH FL,San Francisco,CA,94115, -122.43175212599999,37.791057767000041
0123437-01-001,VICTOR O SCHINNERER & CO INC,1750 MONTGOMERY ST 101,San Francisco,CA,94111, -122.40519548699996,37.805137499000068
0123452-01-001,LEES INVESTMENT CO,1750 GRANT AVE,San Francisco,CA,94133, -122.40803586099997,37.803096807000031
0123452-02-001,LEE STEPHEN & SUSAN CONDO SUBD,1860 WASHINGTON ST,San Francisco,CA,94109, -122.42389356399997,37.792957880000074
0123452-03-001,350 BEACH ST BUILDING,350 BEACH ST,San Francisco,CA,94133, -122.41478247099997,37.807417864000058
0123452-04-001,433-435 LOMBARD ST,433 LOMBARD ST,San Francisco,CA,94133, -122.40868574799998,37.803333025000029
0123452-05-001,1530 GOUGH ST,1530 GOUGH ST,San Francisco,CA,94109, -122.42516568299999,37.78787747
0123452-06-001,2326-2330 TAYLOR ST,2326 TAYLOR ST,San Francisco,CA,94133, -122.41493572499996,37.803967932000035
0123452-07-001,373-377 BROADWAY ST,373 BROADWAY ST,San Francisco,CA,94133, -122.40359632599996,37.798240921000058
0123484-03-001,1323 - 1325 9TH AVE APTS,1323 9TH AVE,San Francisco,CA,94122, -122.46631366599996,37.763548191000041
0123484-04-001,2401 30TH AVE APARTMENTS,2401 30TH AVE,San Francisco,CA,94116, -122.48750412899994,37.742378469000073
0123484-06-001,1030 IRVING ST APARTMENTS,1030 IRVING ST,San Francisco,CA,94122, -122.46904111699996,37.763958403000061
0123484-10-001,1327 TARAVAL ST APTS,1327 TARAVAL ST,San Francisco,CA,94116, -122.48049825599998,37.742803661000039
0123484-11-001,5124 GEARY BLVD APTS,5124 GEARY BLVD,San Francisco,CA,94118, -122.47441075099999,37.780637683000066
0123484-14-001,2395 24TH AVE APTS,2395 24TH AVE,San Francisco,CA,94116, -122.48111357399995,37.743058316000031
0123484-15-001,BLESSED ELEVEN BELDEN LLC,11 BELLDEN PL,San Francisco,CA,94104, -122.40375282999997,37.791003610000075
0123484-16-001,BLESSED ELEVEN BELDEN LLC,11 BELDEN PL,San Francisco,CA,94104, -122.40375282999997,37.791003610000075
0123487-01-001,690 33RD APTS,690 33RD AVE,San Francisco,CA,94121, -122.49300512199994,37.776153002000058
0123487-02-001,1949 CHESTNUT APTS,1949 CHESTNUT ST,San Francisco,CA,94123, -122.43543597099995,37.800902863000033
0123487-03-001,7725 GEARY APTS,7725 GEARY BLVD,San Francisco,CA,94121, -122.50238930499995,37.779222681000078
0123565-01-001,MODERN LIFE DESIGNS,1738 POLK ST,San Francisco,CA,94109, -122.42112578299998,37.792947509000044
0123569-01-001,FINANCIAL LEASING SERVICES,235 MONTGOMERY ST STE:610,San Francisco,CA,94104, -122.40243346699998,37.791463370000031
0123575-01-001,BELISO KARATE SCHOOL INC,3342 CESAR CHAVEZ ST,San Francisco,CA,94110, -122.41696950199997,37.748227452000037
0123610-01-001,2950 26TH ST APTS,2950 26TH ST,San Francisco,CA,94110, -122.40903143299994,37.749637845000052
0123610-02-001,1052 POTRERO AVE APARTMENT,1052 POTRERO AVE,San Francisco,CA,94110, -122.40657361599995,37.755287483000075
0123635-03-999,FAMILY MONEY CONSULTANTS,1001 BRIDGEWAY 416,SAUSALITO,CA,94965, -122.48376843099999,37.858654075000061
0123639-01-001,PERRETTI & PARK PICTURES,20 INCA LN,San Francisco,CA,94115, -122.42897170399999,37.783155154000042
0123645-02-001,EDWARD R LITWIN A PROF CORP,425 MARKET ST 2200,San Francisco,CA,94105, -122.39854105899997,37.791487568000036
0123685-01-001,SPECTOR EUGENE,2100 WEBSTER ST 407,San Francisco,CA,94115, -122.43236457399996,37.790123458000039
0123730-04-001,442 POST ST ASSOC.,442 POST ST,San Francisco,CA,94102, -122.40911324499996,37.788217392000035
0123732-01-001,635 9TH AV APTS,635 9TH AVE,San Francisco,CA,94118, -122.46721359899999,37.776388067000028
0123732-03-001,NORTH BEACH VIDEO,1398 GRANT AVE,San Francisco,CA,94133, -122.40731568499996,37.799517820000062
0123733-01-001,W WONG CONSTRUCTION CO INC,205 13TH ST,San Francisco,CA,94103, -122.41838537699999,37.769791259000044
0123738-01-001,1956-1966 POWELL APTS,1956 POWELL ST,San Francisco,CA,94133, -122.41129566699999,37.802828326000053
0123741-01-001,LUCK PAINTING CO,1662 12TH AVE,San Francisco,CA,94122, -122.46903535599995,37.757133438000039
0123846-02-001,AAA BUSINESS INTERIORS,325 MENDELL ST,San Francisco,CA,94124, -122.38417672899999,37.741457012000069
0123846-03-001,AAA BUSINESS SUPL & INTERIORS,325 MENDELL ST,San Francisco,CA,94124, -122.38417672899999,37.741457012000069
0123846-04-001,AAA BUSINESS SUPPLIES,325 MENDELL ST,San Francisco,CA,94124, -122.38417672899999,37.741457012000069
0123851-01-001,LEE KUI Y-CPA,950 STOCKTON ST 405,San Francisco,CA,94108, -122.40794598299999,37.79468746
0123862-01-001,865 FLORIDA APTS,865 FLORIDA ST,San Francisco,CA,94110, -122.41052478999995,37.758073700000068
0123862-02-001,400 TO 410 COLE ST APTS,400 COLE ST APTS,San Francisco,CA,94117, -122.45053547199996,37.771226997000042
0123862-04-001,ALIMAR ASSOCIATES,2088 UNION ST 1,San Francisco,CA,94123, -122.43367297899999,37.79734807
0123862-06-001,2863 OCTAVIA ST,2863 OCTAVIA ST,San Francisco,CA,94123, -122.42907306999996,37.798663979000025
0123932-01-001,FRANCIS J CHARLTON JR MD,2645 OCEAN AVE 208,San Francisco,CA,94132, -122.47397979699997,37.731984888000056
0123935-02-001,MILLER COMPANY LANDSCAPE ARCHI,1585 FOLSOM ST 1,San Francisco,CA,94103, -122.41467646099994,37.77122008
0123955-06-001,SUGAR PLUM PROPERTIES,2245 LARKIN ST,San Francisco,CA,94109, -122.42065334699998,37.79869509
0123955-06-002,SUGAR PLUM PROPERTIES,85 CARL ST,San Francisco,CA,94117, -122.44955603199998,37.765803206000044
0123955-06-003,SUGAR PLUM PROPERTIES,888 CORBETT,San Francisco,CA,94131, -122.44372548599995,37.752919544000065
0123955-06-004,SUGAR PLUM PROPERTIES,999 BUSH,San Francisco,CA,94109, -122.41351611399995,37.789543669000068
0123955-06-005,SUGAR PLUM PROPERTIES,201 STEINER ST,San Francisco,CA,94117, -122.43195262299997,37.771123292000027
0123955-07-001,878 14TH ST APARTMENTS,878 14TH ST,San Francisco,CA,94114, -122.43281107299998,37.767538543000057
0123976-01-001,3178 16TH ST APTS,3178 16TH ST,San Francisco,CA,94103, -122.42353059499999,37.764837594000028
0123994-01-001,683 CHENERY BUILDING,683 CHENERY ST,San Francisco,CA,94131, -122.43352894399999,37.73449341
0123994-02-001,685 CHENERY BUILDING,685 CHENERY ST,San Francisco,CA,94131, -122.43357849199998,37.73449341
0123999-01-003,SHAPUR MOZAFFARIAN,272 POST ST,San Francisco,CA,94108, -122.40635237799995,37.788588427000036
0123999-02-001,SHAPUR MOZAFFARIAN,272 POST ST,San Francisco,CA,94108, -122.40635237799995,37.788588427000036
0123999-03-001,ST FRANCIS BOUTIQUE,272 POST ST,San Francisco,CA,94108, -122.40635237799995,37.788588427000036
0123999-05-001,SHAPUR,272 POST ST,San Francisco,CA,94108, -122.40635237799995,37.788588427000036
0123999-06-001,MOZAFFARIAN,272 POST ST,San Francisco,CA,94108, -122.40635237799995,37.788588427000036
0123999-07-001,MOZAFFARIAN FINE JEWELERS,272 POST ST,San Francisco,CA,94108, -122.40635237799995,37.788588427000036
0123999-08-001,PARTIEH,272 POST ST,San Francisco,CA,94108, -122.40635237799995,37.788588427000036
0123999-09-001,SHAPUR MOZAFFARIAN FINEJEWELRY,272 POST ST,San Francisco,CA,94108, -122.40635237799995,37.788588427000036
